nycha_idx,hpd_inx,nycha_address,hpd_address,score,used_fallback
951,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
952,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
959,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
971,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
975,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
985,710,1815 STORY AVENUE BRONX 10473,1815 STORY AVENUE BRONX 10473,100.0,False
988,125,2065 3 AVENUE MANHATTAN 10029,2065 3 AVENUE MANHATTAN 10029,100.0,False
990,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
991,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
992,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
993,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
1001,52,1370 5 AVENUE MANHATTAN 10026,1370 5 AVENUE MANHATTAN 10026,100.0,False
1002,52,1370 5 AVENUE MANHATTAN 10026,1370 5 AVENUE MANHATTAN 10026,100.0,False
1003,52,1370 5 AVENUE MANHATTAN 10026,1370 5 AVENUE MANHATTAN 10026,100.0,False
1008,125,2065 3 AVENUE MANHATTAN 10029,2065 3 AVENUE MANHATTAN 10029,100.0,False
1010,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
1011,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
1016,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
1019,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
1020,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
1021,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
1022,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
1028,117,1248 WESTCHESTER AVENUE BRONX 10459,1248 WESTCHESTER AVENUE BRONX 10459,100.0,False
1029,117,1248 WESTCHESTER AVENUE BRONX 10459,1248 WESTCHESTER AVENUE BRONX 10459,100.0,False
1030,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
1031,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
1032,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
1033,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
1034,2704,123 LORRAINE STREET BROOKLYN 11231,123 LORRAINE STREET BROOKLYN 11231,100.0,False
1035,3930,35 DWIGHT STREET BROOKLYN 11231,35 DWIGHT STREET BROOKLYN 11231,100.0,False
1039,22,641 COLUMBUS AVENUE MANHATTAN 10025,641 COLUMBUS AVENUE MANHATTAN 10025,100.0,False
1040,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
1041,1423,210 EAST 115 STREET MANHATTAN 10029,210 EAST 115 STREET MANHATTAN 10029,100.0,False
1063,636,90 AVENUE D MANHATTAN 10009,90 AVENUE D MANHATTAN 10009,100.0,False
1064,0,10602 GLENWOOD ROAD BROOKLYN 11236,10602 GLENWOOD ROAD BROOKLYN 11236,100.0,False
1067,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
1075,1709,161 BUSH STREET BROOKLYN 11231,161 BUSH STREET BROOKLYN 11231,100.0,False
1076,1709,161 BUSH STREET BROOKLYN 11231,161 BUSH STREET BROOKLYN 11231,100.0,False
1077,1709,161 BUSH STREET BROOKLYN 11231,161 BUSH STREET BROOKLYN 11231,100.0,False
1078,1709,161 BUSH STREET BROOKLYN 11231,161 BUSH STREET BROOKLYN 11231,100.0,False
1079,1709,161 BUSH STREET BROOKLYN 11231,161 BUSH STREET BROOKLYN 11231,100.0,False
1080,1709,161 BUSH STREET BROOKLYN 11231,161 BUSH STREET BROOKLYN 11231,100.0,False
1081,1709,161 BUSH STREET BROOKLYN 11231,161 BUSH STREET BROOKLYN 11231,100.0,False
1082,1709,161 BUSH STREET BROOKLYN 11231,161 BUSH STREET BROOKLYN 11231,100.0,False
1083,1709,161 BUSH STREET BROOKLYN 11231,161 BUSH STREET BROOKLYN 11231,100.0,False
1088,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
1089,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
1091,52,1370 5 AVENUE MANHATTAN 10026,1370 5 AVENUE MANHATTAN 10026,100.0,False
1092,52,1370 5 AVENUE MANHATTAN 10026,1370 5 AVENUE MANHATTAN 10026,100.0,False
1093,2704,123 LORRAINE STREET BROOKLYN 11231,123 LORRAINE STREET BROOKLYN 11231,100.0,False
1094,52,1370 5 AVENUE MANHATTAN 10026,1370 5 AVENUE MANHATTAN 10026,100.0,False
1105,117,1248 WESTCHESTER AVENUE BRONX 10459,1248 WESTCHESTER AVENUE BRONX 10459,100.0,False
1106,157,414 SUTTER AVENUE BROOKLYN 11212,414 SUTTER AVENUE BROOKLYN 11212,100.0,False
1107,157,414 SUTTER AVENUE BROOKLYN 11212,414 SUTTER AVENUE BROOKLYN 11212,100.0,False
1108,157,414 SUTTER AVENUE BROOKLYN 11212,414 SUTTER AVENUE BROOKLYN 11212,100.0,False
1109,157,414 SUTTER AVENUE BROOKLYN 11212,414 SUTTER AVENUE BROOKLYN 11212,100.0,False
1110,72,116-30 GUY R BREWER BOULEVARD QUEENS 11434,116-30 GUY R BREWER BOULEVARD QUEENS 11434,100.0,False
1111,1114,340 WILLIAMS AVENUE BROOKLYN 11207,340 WILLIAMS AVENUE BROOKLYN 11207,100.0,False
1112,1114,340 WILLIAMS AVENUE BROOKLYN 11207,340 WILLIAMS AVENUE BROOKLYN 11207,100.0,False
1116,0,2370 1 AVENUE MANHATTAN 10035,2370 1 AVENUE MANHATTAN 10035,100.0,False
1119,125,2065 3 AVENUE MANHATTAN 10029,2065 3 AVENUE MANHATTAN 10029,100.0,False
1133,52,1370 5 AVENUE MANHATTAN 10026,1370 5 AVENUE MANHATTAN 10026,100.0,False
1135,218,920 EAST 6 STREET MANHATTAN 10009,920 EAST 6 STREET MANHATTAN 10009,100.0,False
1148,4007,234 SANDS STREET BROOKLYN 11201,234 SANDS STREET BROOKLYN 11201,100.0,False
1149,1,2440 ADAM C POWELL BOULEVARD MANHATTAN 10030,2440 ADAM C POWELL BOULEVARD MANHATTAN 10030,100.0,False
1150,833,2201 SURF AVENUE BROOKLYN 11224,2201 SURF AVENUE BROOKLYN 11224,100.0,False
